id_empresas;razon_social;ruc;titulo;evaluaci�n_externa;evaluacion_legal;ratificado;estado;direccion;ubigeo;departamento;provincia;distrito;actividad_economica;sector_economico;telefono;correo;area_final;tipo_final;areas_detectadas;tipos_detectados
708;SHAKING PERU S.A.C.;20601938201;Implementaci�n de herramientas digitales en SHAKING PERU SAC para reducir la brecha tecnol�gica e incrementar sus capacidades de gesti�n administrativa, logistica y comercial como negocio comercializador;Desaprobado;-;-;ACTIVO;AV. LARCO NRO 812 DEP. 304 ;150122;LIMA;LIMA;MIRAFLORES;OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;COMERCIAL;IA / Machine Learning;ALMACEN / LOGISTICA / DISTRIBUCION | COMERCIAL / MARKETING / VENTAS;IA / Machine Learning
710;CORPORACION DIC S.A.C.;20559698921;Transformaci�n digital verde a trav�s de un sistema integrado que optimice recursos y procesos de trazabilidad enfocados en la revalorizaci�n de saldos de materiales pl�sticos para la producci�n de suelas para calzado.;Aprobado;No Acreditado;;ACTIVO;CAL. GABRIEL AGUILAR NRO 1282 SEC. EL PORVENIR ;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;VENTA AL POR MENOR DE PRENDAS DE VESTIR CALZADO Y ARTICULOS DE CUERO EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;OPERACIONES;Automatizacion / Workflow (BPM / RPA);CALIDAD / SEGURIDAD / SST | OPERACIONES / PRODUCCION / MANTENIMIENTO | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
712;EMPRESAS COMERCIALES BREX S.A.C.;20606770881;Herramientas digitales para la trazabilidad y gesti�n de clientes para la entidad Empresas Comerciales Brex S.A.C.;Desaprobado;-;-;ACTIVO;CAL. SAN LUIS NRO 530 SEC. MIGUEL GRAU ;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;VENTA AL POR MAYOR NO ESPECIALIZADA;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;COMERCIAL;CRM;CALIDAD / SEGURIDAD / SST | COMERCIAL / MARKETING / VENTAS;CRM
719;MIEL ANDINA DE LOS VALLES SOCIEDAD ANONIMA CERRADA;20607403741;Estrategia Digital para Fortalecer la Imagen Comercial de MIEL ANDINA, Potenciar la Trazabilidad de sus Productos Ap�colas y Acceder a Nuevos Clientes;Aprobado;No Acreditado;-;ACTIVO;JR. CUSCO NRO 969 HUANCAYO CERCADO ;120101;JUNIN;HUANCAYO;HUANCAYO;VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y ANIMALES VIVOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";952021233;hansdiego184@gmail.com;COMERCIAL;CRM;CALIDAD / SEGURIDAD / SST | COMERCIAL / MARKETING / VENTAS | DIRECCION / PLANEAMIENTO / GESTION;CRM
725;OCEAN DISTRIBUIDORA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;20525804128;Estrategias de digitalizaci�n en OCEAN DISTRIBUIDORA SCRL para mejorar su competitividad, visibilidad y expansi�n de mercado.;Desaprobado;-;-;ACTIVO;INT. 02 MZA. U LOTE 17 Z.I. III ETAPA ;200115;PIURA;PIURA;;VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;TI / TRANSFORMACION DIGITAL;Business Intelligence / Analytics;TI / TRANSFORMACION DIGITAL;Business Intelligence / Analytics
731;MARKET PLACE PERU S.A.C;20556131334;Transformaci�n Digital del embudo de ventas actual con base en Inteligencia Artificial y CRM para incrementar el volumen de ventas y la experiencia con el cliente;Desaprobado;-;-;ACTIVO;CAL. MAURIZIO CASSATI NRO 126 DEP. 401 ;150130;LIMA;LIMA;SAN BORJA;PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA;Actividades financieras y de seguros;;;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;CRM | IA / MACHINE LEARNING
732;UNIVERSO VETERINARIO SAC;20449182341;Optimizaci�n de la Gesti�n Operativa y Comercial de Universo Veterinario SAC, a trav�s de la Digitalizaci�n Integral, Majes, Caylloma, Arequipa;Desaprobado;-;-;ACTIVO;JR. LOS PATOS 04 NRO 10 P.J. PACHACAMAC ;150123;LIMA;LIMA;PACHACAMAC;VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y ANIMALES VIVOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";(01)586867;universoveterinario_12@hotmail.com;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS;IA / Machine Learning
733;L & B BOTTGER S.A.C.;20602822703;Transformaci�n Digital para la Optimizaci�n Comercial, Gesti�n Log�stica y Desarrollo de un Plan de Marketing Estrat�gico para la Expansi�n y Posicionamiento de la Empresa;Desaprobado;-;-;ACTIVO;JR. MULLEMBRUCK NRO 1490 ;190301;PASCO;OXAPAMPA;OXAPAMPA;ELABORACION Y CONSERVACION DE FRUTAS LEGUMBRES Y HORTALIZAS;Industrias manufactureras;;;COMERCIAL;IA / Machine Learning;ALMACEN / LOGISTICA / DISTRIBUCION | COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;IA / Machine Learning
734;AIRTEX SOLUCIONES TERMICAS S.A.C;20608166891;IMPLEMENTACION DE HERRAMIENTAS PARA CONTROLAR TODAS LAS AREAS DE LA EMPRESA DE FORMA ORDENADA Y CREACION E IMPLEMENTACION DE UNA ESTRATEGIA DIGITAL PARA LA COMPA�IA;Desaprobado;-;-;ACTIVO;AV. EL POLO NRO 697 INT. A URB. EL DERBY ;150140;LIMA;LIMA;SANTIAGO DE SURCO;ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA;Actividades profesionales, cient�ficas y t�cnicas;;;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;DIRECCION / PLANEAMIENTO / GESTION;IA / Machine Learning
738;EDUKIDS E.I.R.L.;20525647278;Estrategia de digitalizaci�n para optimizar la gesti�n comercial, el proceso de matr�cula y la comunicaci�n con la comunidad educativa de EDUKIDS EIRL;Desaprobado;-;-;ACTIVO;AV. LAS CASUARINAS MZA. C LOTE 13 URB. LOS GERANIOS ;200101;PIURA;PIURA;PIURA;ENSE�ANZA PREESCOLAR Y PRIMARIA;Ense�anza;;;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS | DIRECCION / PLANEAMIENTO / GESTION;IA / Machine Learning
740;HOTEL TURISTICO EL ENCANTO DE LA PECA S.A.C.;20611530961;Implementaci�n de soluciones digitales para reducir brechas tecnol�gicas y mejorar la atenci�n al cliente en el Hotel Tur�stico el Encanto de la Peca S.A.C.;Desaprobado;-;-;ACTIVO;JR. CHACHAPOYAS NRO 645 C.P. LA PECA ;10206;AMAZONAS;BAGUA;LA PECA;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;Actividades de alojamiento y de servicio de comidas;;;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS | SERVICIO AL CLIENTE / ATENCION;Automatizacion / Workflow (BPM / RPA)
741;ANQA CONSULTORES S.A.C.;20600254589;Contabilidad 4.0: optimizaci�n digital de procesos contables y administrativos para mejorar la productividad y el servicio al cliente;Desaprobado;-;-;ACTIVO;JR. BUENAVENTURA AGUIRRE NRO 101 URB. LA VI�ITA ;150104;LIMA;LIMA;BARRANCO;ACTIVIDADES DE CONSULTORIA DE GESTION;Actividades profesionales, cient�ficas y t�cnicas;;;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS | FINANZAS / CONTABILIDAD / TESORERIA | SERVICIO AL CLIENTE / ATENCION;AUTOMATIZACION / WORKFLOW (BPM / RPA)
750;D' PERU STORE S.R.L.;20609711303;Digitalizaci�n del canal comercial de D' PERU STORE para optimizar el posicionamiento de sus productos, enfatizando en la sostenibilidad.;Desaprobado;-;-;ACTIVO;AV. LOS FRESNOS MZA. G LOTE 02 URB. PORTADA DEL SOL 1RA. ETAP ;150114;LIMA;LIMA;LA MOLINA;VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;COMERCIAL;Business Intelligence / Analytics;COMERCIAL / MARKETING / VENTAS;Business Intelligence / Analytics
767;EMPRESAS ELG S.A.C.;20611397012;Implementaci�n de una Soluci�n Digital Integral para Reducir Brechas Tecnol�gicas y Escalar la Gesti�n de Cr�ditos en EMPRESAS ELG;Desaprobado;-;-;ACTIVO;CAL. CULTURA MOCHICA NRO 498 COO. CHANCAS DE ANDAHUAYLAS ET ;150137;LIMA;LIMA;SANTA ANITA;VENTA AL POR MENOR DE APARATOS ELECTRICOS DE USO DOMESTICO MUEBLES EQUIPO DE ILUMINACION Y OTROS ENSERES EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;TI / TRANSFORMACION DIGITAL;Automatizacion / Workflow (BPM / RPA);TI / TRANSFORMACION DIGITAL;Automatizacion / Workflow (BPM / RPA)
770;FUNERARIA GAMARRA SRL;20481507058;Digitalizaci�n de una plataforma integral de servicios preventivos y asistenciales que mejoran la calidad del acompa�amiento en momentos cr�ticos, reducir la carga emocional y econ�mica de las familias, y fomentar la cultura de previsi�n en el pa�s.;Desaprobado;-;-;ACTIVO;JR. AYACUCHO NRO 330 CENTRO TRUJILLO ;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;POMPAS FUNEBRES Y ACTIVIDADES CONEXAS;Otras actividades de servicios;;;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;CALIDAD / SEGURIDAD / SST | TECNOLOGIA / INNOVACION / TI;IA / Machine Learning
775;RHA COMUNICACIONES E.I.R.L.;20610198431;Implementaci�n de Herramientas Digitales para posicionar, optimizar, aumentar la productividad y eficiencia para gestionar el ciclo de vida de la cadena de valor de la empresa;Desaprobado;-;-;ACTIVO;JR. LOS RUIBARES NRO 429 URB. NARANJAL ;150117;LIMA;LIMA;LOS OLIVOS;PUBLICIDAD;Actividades profesionales, cient�ficas y t�cnicas;;;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;TI / TRANSFORMACION DIGITAL;IA / Machine Learning
777;APLICACION GRAFICA S.R.L.;20440173935;Digitalizaci�n Integral de Aplicaci�n Gr�fica SRL para Automatizar Procesos y Expandir su Alcance Comercial a Nuevos Mercados e Implementando T�cnicas para el Cuidado del Medio Ambiente;Desaprobado;-;-;ACTIVO;CAL. LORD COCKRANE NRO 1043 ;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;IMPRESION;Industrias manufactureras;936926979;apligrafia@hotmail.com;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
781;TRENZADOS ANDINOS S.A.C.;20600803060;Cierre de brechas digitales mediante una plataforma de integraci�n de la cadena de suministros para mejorar la precisi�n operativa y eficiencia en el procesamiento de transacciones y una herramienta digital para mejorar su competitividad;Desaprobado;-;-;ACTIVO;AV. ANTIGUA PANAMERICANA SUR URB. LA CONCORDIA KM. 17.4 ;150142;LIMA;LIMA;VILLA EL SALVADOR;VENTA AL POR MAYOR DE PRODUCTOS TEXTILES PRENDAS DE VESTIR Y CALZADO;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";977850125;rchavez@trenzadosandinos.com;LOGISTICA;IA / Machine Learning;TECNOLOGIA / INNOVACION / TI;IA / Machine Learning
782;GASTRO CORT EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - GASTRO CORT E.I.R.L.;20604809071;Transformaci�n digital para el crecimiento comercial y gesti�n cl�nica del Centro M�dico Digestivo Santa Fe.;Desaprobado;-;-;ACTIVO;MZA. X1 LOTE 42 URB. IGNACIO MERINO 1 ETAPA ;200101;PIURA;PIURA;PIURA;ACTIVIDADES DE MEDICOS Y ODONTOLOGOS;Actividades de atenci�n de la salud humana y de asistencia social;;;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;IA / Machine Learning
785;MANU CEVICHERIA E.I.R.L.;20607460591;Transformaci�n Digital Integral para Restaurantes: Gesti�n Eficiente de Inventarios, Ventas y Control Operativo-Financiero para Impulsar la Productividad Empresarial;Desaprobado;-;-;ACTIVO;JR. LAS AZUCENAS NRO 182 RES. RESIDENCIAL ;50116;AYACUCHO;HUAMANGA;;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS;Actividades de alojamiento y de servicio de comidas;992496519;corpsuyva@gmail.com;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;CRM
787;MEDINA Y ASOCIADOS CONTABLES S.A.C.;20609559854;Optimizaci�n de la gesti�n operativa y administrativa del estudio contable Medina y Asociados mediante la implementaci�n de software para la digitalizaci�n de procesos internos: gesti�n de clientes, proyectos, control de tareas, reportes contables y cobranzas.;Desaprobado;-;-;ACTIVO;CAL. TACNA NRO 533 URB. SAN MIGUEL ;150136;LIMA;LIMA;SAN MIGUEL;"ACTIVIDADES DE CONTABILIDAD TENEDURIA DE LIBROS Y AUDITORIA; CONSULTORIA FISCAL";Actividades profesionales, cient�ficas y t�cnicas;;;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CRM
788;COMPA�IA HOTELERA BAMA S.A.C.;20523732391;Innovaci�n Inmersiva y L�dica para Elevar la Productividad Comercial de Hotel VILLA BARRANCO para superar el 80% de Ocupaci�n;Desaprobado;-;-;ACTIVO;CAL. CARLOS ZEGARRA NRO 274 ;150104;LIMA;LIMA;BARRANCO;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;Actividades de alojamiento y de servicio de comidas;;;COMERCIAL;IA / Machine Learning;COMERCIAL / MARKETING / VENTAS;IA / Machine Learning
797;PUMA SALKANTAY E.I.R.L.;20601091951;Transformaci�n digital de la agencia turistica Puma Salkantay EIRL para mejorar el relacionamiento con los clientes, la gesti�n administrativa y las coordinaciones con los proveedores.;Desaprobado;-;-;ACTIVO;AV. TUPAC AMARU MZA. F LOTE 16A URB. PICCHU ALTO ;80101;CUSCO;CUSCO;CUSCO;ACTIVIDADES DE AGENCIAS DE VIAJES;Actividades de servicios administrativos y de apoyo;;;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | COMPRAS / ABASTECIMIENTO | TECNOLOGIA / INNOVACION / TI;CRM
800;CONCESIONARIA DE ALIMENTOS LOS REYES E.I.R.L.;20604132950;Optimizaci�n de la gesti�n operativa y log�stica de la Concesionaria de Alimentos Los Reyes mediante la digitalizaci�n de procesos internos: planificaci�n de men�s, compras, trazabilidad de insumos, control de inventario y atenci�n alimentaria.;Desaprobado;-;-;ACTIVO;LOS NISPEROS NRO 144 EL ERMITA�O ;150112;LIMA;LIMA;INDEPENDENCIA;SUMINISTRO DE COMIDAS POR ENCARGO;Actividades de alojamiento y de servicio de comidas;;;OPERACIONES;Automatizacion / Workflow (BPM / RPA);ALMACEN / LOGISTICA / DISTRIBUCION | CALIDAD / SEGURIDAD / SST | COMPRAS / ABASTECIMIENTO;AUTOMATIZACION / WORKFLOW (BPM / RPA)
801;HACIENDA VARGAS PERU SOCIEDAD ANONIMA CERRADA;20607764833;Implementaci�n de Herramientas Digitales para optimizar e incrementar la Productividad Empresarial de Hacienda Vargas Peru SAC, Majes, Caylloma, Arequipa;Desaprobado;-;-;ACTIVO;PARCELA NRO 4 ZONA ESPECIALIZADA SECCIO ;40520;AREQUIPA;CAYLLOMA;MAJES;CULTIVO DE UVA;Agricultura, ganader�a, silvicultura y pesca;;;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;TI / TRANSFORMACION DIGITAL;IA / Machine Learning
802;RAYMI PERU TRAVEL E.I.R.L.;20604881049;Implementaci�n de herramientas digitales para la mejora de procesos comerciales y de operaci�n de los servicios tur�sticos que ofrece la empresa Raymi Peru Travel EIRL.;Desaprobado;-;-;ACTIVO;AV. GENERAL GAMARRA NRO N7 ;80901;CUSCO;LA CONVENCION;SANTA ANA;ACTIVIDADES DE AGENCIAS DE VIAJES;Actividades de servicios administrativos y de apoyo;;;COMERCIAL;Automatizacion / Workflow (BPM / RPA);OPERACIONES / PRODUCCION / MANTENIMIENTO;AUTOMATIZACION / WORKFLOW (BPM / RPA)
805;SERVICIOS GENERALES GHERCOR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - S.G.G. E.I.R.L.;20520047647;Transformaci�n digital del proceso de atenci�n a �rdenes con integraci�n de ERP, facturaci�n electr�nica y plataforma de e- commerce para servicios mineros;Desaprobado;-;-;ACTIVO;AV. BOLIVAR NRO 181 DEP. B ;180101;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";932396005;gerencia@ghercor.com;FINANZAS;ERP;FINANZAS / CONTABILIDAD / TESORERIA | TECNOLOGIA / INNOVACION / TI;ERP / GESTION INTEGRAL
815;CALONGE ROJAS & ABOGADOS SOCIEDAD ANONIMA CERRADA;20480300921;Implementaci�n de Herramientas Digitales para reducir la brecha tecnologica en litigios, asesoria juridica empresarial y dictado de cursos de derecho;Desaprobado;-;-;ACTIVO;CAL. LOS JACARANDAS NRO 399 URB. SANTA VICTORIA ;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;ACTIVIDADES JURIDICAS;Actividades profesionales, cient�ficas y t�cnicas;964553724;calongerojas_abogagos@hotmail.com;TI / TRANSFORMACION DIGITAL;IA / Machine Learning;TI / TRANSFORMACION DIGITAL;IA / Machine Learning
818;FEELINGBOARD CO S.A.C.;20549634835;Implementaci�n de herramientas digitales para la optimizaci�n de procesos internos y mejora de la experiencia del cliente.;Desaprobado;-;-;ACTIVO;MZA. H1 LOTE 22 PLAYA HAWAY ;150126;LIMA;LIMA;PUNTA HERMOSA;VENTA AL POR MAYOR NO ESPECIALIZADA;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";999040779;store@feelingboardco.com;COMERCIAL;Automatizacion / Workflow (BPM / RPA);COMERCIAL / MARKETING / VENTAS;AUTOMATIZACION / WORKFLOW (BPM / RPA)
819;JAMBON  INVESTMENT S.A.C.;20549205471;IMPLEMENTAR UNA ESTRATEGIA DIGITAL DIRIGIDA A POSICIONAR A NUESTRO MARCA COMERCIAL SR. CAMBIO DENTRO DE LAS 10 PRINCIPALES CASAS DE INTERMEDIACI�N DE DIVISAS ON LINE;Desaprobado;-;-;ACTIVO;CAL. ARIAS SCHEREIBER NRO 169 URB. PLG. AURORA ;150122;LIMA;LIMA;MIRAFLORES;OTROS TIPOS DE INTERMEDIACION MONETARIA;Actividades financieras y de seguros;;;COMERCIAL;Business Intelligence / Analytics;COMERCIAL / MARKETING / VENTAS | DIRECCION / PLANEAMIENTO / GESTION;Business Intelligence / Analytics
821;MARCAHUASI INDUSTRIAL SOCIEDAD ANONIMA CERRADA- MARCAHUASI INDUSTRIAL S.A.C.;20533055550;Implementaci�n de una plataforma digital para la gesti�n eficiente de ventas y supervisi�n en la empresa Marcahuasi Industrial SAC;Desaprobado;-;-;ACTIVO;AV. LA AUTOP PANAMERICANA MZA. G LOTE 01 Z.I. LA CONCORDIA KM. 18.5 ;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;ELABORACION DE ACEITES Y GRASAS DE ORIGEN VEGETAL Y ANIMAL;Industrias manufactureras;;;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;CRM
824;XTREEM MOBI S.A.C.;20600158997;Implementaci�n de tecnolog�a digital a aplicar en ventas y marketing en la empresa XTREEM MOBI, para posicionamiento de la empresa en medios digitales y generar m�s clientes e incrementar las ventas;Desaprobado;-;-;ACTIVO;CAL. JOSE DEL LLANO ZAPATA NRO 191 DEP. 6 ;150131;LIMA;LIMA;SAN ISIDRO;VENTA AL POR MAYOR NO ESPECIALIZADA;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";995140940;info@xtreem.mobi;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;CRM
825;PROCESOS MECANIZADOS SUR AMERICA E.I.R.L.;20608007840;Soluci�n Integral para Potenciar la Productividad en Procesos Mecanizados Sur Am�rica E.I.R.L. a Trav�s de Innovaci�n Digital y Optimizaci�n Empresarial que Transforman el Futuro del Negocio.;Desaprobado;-;-;ACTIVO;OTR. ZONA 04 MZA. E LOTE 3 ASC. AMEIN ;40520;AREQUIPA;CAYLLOMA;MAJES;ACTIVIDADES DE CONSULTORIA DE GESTION;Actividades profesionales, cient�ficas y t�cnicas;;;OPERACIONES;Automatizacion / Workflow (BPM / RPA);OPERACIONES;AUTOMATIZACION / WORKFLOW (BPM / RPA)
827;UNA VEZ GOURMET S.A.C.;20607005177;IMPLEMENTACI�N DE TECNOLOG�AS DIGITALES PARA LOS PROCESOS DE VENTAS Y MARKETING DE LA EMPRESA UNA VEZ GOURMET, PARA FORTALECER Y POSICIONAR A LA EMPRESA EN LOS MEDIOS DIGITALES.;Desaprobado;-;-;ACTIVO;AV. PROLONGACION ARENALES NRO 760 DEP. 701 URB. SANTA CRUZ ;150122;LIMA;LIMA;MIRAFLORES;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS;Actividades de alojamiento y de servicio de comidas;;;COMERCIAL;CRM;COMERCIAL / MARKETING / VENTAS;AUTOMATIZACION / WORKFLOW (BPM / RPA)
829;DISTRIBUCIONES JENIFER & CIA S.A.C.;20448113753;Fortalecimiento de la Eficiencia Operativa y el Impulso Comercial en Redes para Distribuciones Jenifer & Cia S.A.C. mediante la Optimizaci�n de Inventarios, Log�stica y Facturaci�n.;Desaprobado;-;-;ACTIVO;JR. 8 DE NOVIEMBRE NRO 334 CERCADO ;211101;PUNO;SAN ROMAN;JULIACA;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";951306151;djenifer.sac@hotmail.com;COMERCIAL;IA / Machine Learning;ALMACEN / LOGISTICA / DISTRIBUCION | COMERCIAL / MARKETING / VENTAS | FINANZAS / CONTABILIDAD / TESORERIA | OPERACIONES / PRODUCCION / MANTENIMIENTO;CIBERSEGURIDAD / INFRAESTRUCTURA
830;CIVAL OPERADOR LOGISTICO S.A.C.;20606888741;Proyecto de Transformaci�n Digital para Reducir Brechas Operativas, Integrar Procesos Internos y Mejorar la Calidad del Servicio Prestado en Actividades Log�sticas de Transporte y Almacenamiento;Desaprobado;-;-;ACTIVO;CAL. GERMAN SCHEREIBER NRO 276 URB. SANTA ANA ;150131;LIMA;LIMA;SAN ISIDRO;TRANSPORTE DE CARGA POR CARRETERA;Transporte y almacenamiento;;;OPERACIONES;Automatizacion / Workflow (BPM / RPA);CALIDAD / SEGURIDAD / SST | TECNOLOGIA / INNOVACION / TI;AUTOMATIZACION / WORKFLOW (BPM / RPA)
832;KS TECNOLOGY S.A.C.;20609942887;Transformaci�n digital de KS TECHNOLOGY S.A.C. para potenciar la venta especializada de ordenadores y equipos tecnol�gicos mediante e-commerce, CRM y ERP integrados;Desaprobado;-;-;ACTIVO;MZA. D LOTE 1 URB. VILLA ELECTRICA ;40129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;VENTA AL POR MAYOR DE ORDENADORES EQUIPO PERIFERICO Y PROGRAMAS DE INFORMATICA;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;COMERCIAL;ERP;COMERCIAL / MARKETING / VENTAS | TECNOLOGIA / INNOVACION / TI;COMERCIO ELECTRONICO | CRM | ERP / GESTION INTEGRAL
833;AGROINDUSTRIAS DEL PERU JOSALL E.I.R.L. - AGROIND. DEL PERU JOSALL E.I.R.L;20602894593;Transformaci�n Integral de las Operaciones y de la Gesti�n de Clientes mediante Soluciones Digitales Avanzadas, orientadas a Maximizar la Eficiencia Organizacional, la Transparencia de Procesos y la Calidad de la Experiencia del Cliente.;Desaprobado;-;-;ACTIVO;MZA. M LOTE 02 DEP. 501 SEC. NATASHA ALTA;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;VENTA AL POR MENOR DE ALIMENTOS EN COMERCIOS ESPECIALIZADOS;"Comercio al por mayor y al por menor; reparaci�n de veh�culos automotores y motocicletas";;;COMERCIAL;CRM;CALIDAD / SEGURIDAD / SST | COMERCIAL / MARKETING / VENTAS | OPERACIONES / PRODUCCION / MANTENIMIENTO;AUTOMATIZACION / WORKFLOW (BPM / RPA) | CRM
